date,same_plan_initial_soc_kwh,settlement_cost,ldr_emergency_cost,beta1_emergency_cost,beta0_emergency_cost,ldr_total_cost,beta1_total_cost,beta0_total_cost
2025-08-05,1971.9595819341555,48497.3246520019,244.54572746666457,532.1927340236008,244.54572746666457,48741.870379468564,49029.5173860255,48741.870379468564
2025-08-06,1837.5518235841407,51368.077969610255,0.0,333.94843980208395,0.0,51368.077969610255,51702.02640941234,51368.077969610255
2025-08-07,1654.6777124731248,49982.036347461595,181.02536255833206,1044.1445609379057,181.02536255833206,50163.06171001993,51026.1809083995,50163.06171001993
2025-08-08,1855.3376921027204,24938.625915953373,0.0,86.84085600654029,0.0,24938.625915953373,25025.466771959913,24938.625915953373
2025-08-09,2148.130089111249,24428.29188308101,0.0,215.0566972982198,0.0,24428.29188308101,24643.34858037923,24428.29188308101
2025-08-10,1884.171752058335,48327.66416197056,157.41654046666756,237.72737324232043,157.41654046666756,48485.08070243723,48565.39153521288,48485.08070243723
2025-08-11,2383.592591917572,47477.45421309927,1317.5254393836792,1630.948861098026,1317.5254393836792,48794.97965248295,49108.4030741973,48794.97965248295
2025-08-12,1941.4136837037045,49107.904298632275,1067.1021600166682,2568.367874749897,1067.1021600166682,50175.006458648946,51676.272173382175,50175.006458648946
2025-08-13,2088.201825468027,46917.970489109764,710.6717716583321,1904.8686140442685,710.6717716583321,47628.642260768094,48822.83910315403,47628.642260768094
2025-08-14,2347.6897614278378,48884.84208657745,1218.1395190833314,1364.114359679721,1218.1395190833314,50102.98160566078,50248.95644625717,50102.98160566078
2025-08-15,2036.1788159364207,24748.597264241907,0.0,114.56724899368558,0.0,24748.597264241907,24863.16451323559,24748.597264241907
2025-08-16,1837.7460066233537,25554.461794719642,0.0,418.7149898585363,0.0,25554.461794719642,25973.17678457818,25554.461794719642
2025-08-17,1980.640063153272,48036.195116522584,1143.7238394341293,1997.7370514380948,1143.7238394341293,49179.91895595672,50033.93216796068,49179.91895595672
2025-08-18,2186.944537474785,47528.55653019397,631.9168269416684,1636.7870413473865,631.9168269416684,48160.47335713564,49165.34357154136,48160.47335713564
2025-08-19,2276.1395441397153,47168.27873818348,1025.52834313333,1396.2088086389,1025.52834313333,48193.80708131681,48564.487546822376,48193.80708131681
2025-08-20,2020.004051732325,51105.237408530316,1057.7052918583308,2160.112390317904,1057.7052918583308,52162.942700388645,53265.34979884822,52162.942700388645
2025-08-21,1986.8563572976864,47924.036677361604,39.44802008333401,1090.6100849509455,39.44802008333401,47963.48469744494,49014.64676231255,47963.48469744494
